A;41.0;56.0;43.0;55.0;43.0;49.0;52.0;52.0;44.0;65.0;64.0;42.0;47.0;38.0;56.0;57.0;65.0;51.0;77.0;69.0;65.0;55.0;83.0;76.0;70.0;62.0;65.0;72.0;77.0;62.0;69.0;49.0;63.0;54.0;68.0;58.0;58.0;68.0;57.0;65.0;53.0;55.0;62.0;69.0;67.0;57.0;62.0;71.0;63.0;59.0;56.0;66.0;55.0;55.0;50.0;50.0;50.0;36.0;49.0;53.0;39.0;42.0;37.0;36.0;37.0;39.0;27.0;31.0;28.0;34.0;29.0
A;52.0;46.0;56.0;53.0;42.0;48.0;53.0;58.0;44.0;57.0;41.0;54.0;58.0;61.0;55.0;68.0;51.0;50.0;54.0;65.0;68.0;69.0;66.0;62.0;74.0;63.0;57.0;78.0;82.0;81.0;68.0;57.0;78.0;66.0;52.0;62.0;63.0;50.0;56.0;58.0;55.0;59.0;46.0;59.0;66.0;60.0;70.0;66.0;63.0;65.0;49.0;55.0;61.0;50.0;42.0;57.0;58.0;57.0;49.0;54.0;41.0;43.0;41.0;38.0;28.0;39.0;52.0;29.0;35.0;34.0;38.0
A;46.0;52.0;36.0;43.0;47.0;50.0;56.0;58.0;43.0;39.0;40.0;63.0;47.0;52.0;55.0;58.0;62.0;65.0;55.0;51.0;75.0;74.0;71.0;60.0;50.0;74.0;73.0;63.0;64.0;70.0;58.0;67.0;61.0;67.0;67.0;60.0;80.0;56.0;64.0;60.0;54.0;58.0;35.0;66.0;55.0;48.0;48.0;61.0;44.0;60.0;57.0;58.0;63.0;56.0;44.0;40.0;42.0;38.0;39.0;46.0;39.0;38.0;38.0;40.0;42.0;22.0;38.0;36.0;35.0;25.0;31.0
A;24.0;64.0;40.0;41.0;54.0;51.0;49.0;47.0;50.0;62.0;61.0;53.0;61.0;56.0;67.0;43.0;72.0;56.0;60.0;52.0;66.0;73.0;63.0;61.0;69.0;75.0;76.0;73.0;85.0;79.0;56.0;59.0;60.0;70.0;61.0;67.0;60.0;66.0;70.0;73.0;58.0;57.0;61.0;48.0;55.0;67.0;57.0;60.0;45.0;59.0;65.0;68.0;61.0;52.0;53.0;66.0;59.0;54.0;47.0;39.0;38.0;36.0;35.0;36.0;47.0;41.0;31.0;37.0;32.0;41.0;29.0
A;52.0;40.0;42.0;34.0;45.0;35.0;44.0;52.0;47.0;43.0;49.0;45.0;55.0;58.0;50.0;62.0;53.0;53.0;52.0;67.0;65.0;61.0;57.0;63.0;55.0;53.0;59.0;60.0;56.0;67.0;59.0;79.0;50.0;57.0;58.0;55.0;54.0;49.0;48.0;55.0;48.0;62.0;63.0;61.0;63.0;50.0;57.0;41.0;65.0;51.0;46.0;60.0;50.0;53.0;43.0;57.0;49.0;44.0;39.0;43.0;36.0;40.0;37.0;52.0;32.0;36.0;30.0;31.0;38.0;34.0;28.0
A;48.0;46.0;55.0;43.0;39.0;42.0;38.0;34.0;47.0;48.0;59.0;46.0;55.0;55.0;46.0;65.0;42.0;43.0;52.0;51.0;64.0;77.0;82.0;80.0;52.0;59.0;74.0;53.0;59.0;61.0;57.0;54.0;53.0;60.0;51.0;50.0;53.0;75.0;48.0;43.0;42.0;52.0;63.0;48.0;68.0;42.0;49.0;42.0;52.0;65.0;54.0;61.0;50.0;45.0;42.0;28.0;42.0;44.0;36.0;33.0;37.0;44.0;32.0;40.0;30.0;34.0;39.0;38.0;32.0;37.0;37.0
A;42.0;51.0;58.0;42.0;44.0;58.0;52.0;43.0;53.0;58.0;45.0;57.0;55.0;54.0;57.0;66.0;50.0;57.0;69.0;61.0;61.0;58.0;63.0;70.0;54.0;68.0;61.0;61.0;72.0;67.0;70.0;59.0;61.0;66.0;64.0;72.0;64.0;61.0;57.0;52.0;56.0;58.0;60.0;65.0;51.0;46.0;65.0;63.0;51.0;48.0;59.0;52.0;54.0;64.0;65.0;52.0;47.0;49.0;50.0;47.0;45.0;32.0;34.0;47.0;41.0;40.0;40.0;34.0;29.0;34.0;37.0
A;51.0;45.0;63.0;45.0;52.0;51.0;59.0;44.0;45.0;41.0;54.0;56.0;48.0;61.0;63.0;50.0;68.0;67.0;64.0;60.0;79.0;65.0;74.0;63.0;69.0;80.0;79.0;73.0;94.0;71.0;90.0;73.0;61.0;68.0;63.0;79.0;54.0;72.0;51.0;66.0;65.0;52.0;55.0;73.0;48.0;63.0;61.0;62.0;58.0;54.0;59.0;55.0;50.0;49.0;59.0;45.0;53.0;43.0;46.0;46.0;41.0;47.0;49.0;26.0;44.0;38.0;28.0;29.0;29.0;39.0;32.0
A;50.0;54.0;53.0;45.0;45.0;58.0;56.0;37.0;47.0;44.0;65.0;60.0;47.0;63.0;46.0;53.0;54.0;62.0;63.0;69.0;70.0;72.0;77.0;82.0;75.0;70.0;57.0;74.0;63.0;79.0;69.0;68.0;81.0;62.0;68.0;66.0;65.0;71.0;60.0;75.0;75.0;75.0;67.0;70.0;69.0;76.0;60.0;58.0;66.0;67.0;58.0;54.0;65.0;64.0;69.0;61.0;51.0;44.0;48.0;39.0;48.0;39.0;30.0;38.0;40.0;37.0;45.0;41.0;43.0;32.0;31.0
A;51.0;41.0;48.0;60.0;49.0;40.0;47.0;53.0;43.0;67.0;50.0;36.0;52.0;63.0;66.0;39.0;68.0;59.0;52.0;62.0;57.0;71.0;68.0;62.0;74.0;73.0;56.0;50.0;65.0;50.0;71.0;47.0;57.0;46.0;51.0;66.0;62.0;55.0;55.0;51.0;52.0;66.0;54.0;56.0;51.0;57.0;64.0;63.0;55.0;67.0;51.0;51.0;50.0;41.0;46.0;46.0;47.0;43.0;62.0;35.0;45.0;42.0;40.0;45.0;31.0;30.0;31.0;33.0;40.0;34.0;37.0
A;62.0;37.0;54.0;48.0;51.0;53.0;43.0;60.0;42.0;45.0;49.0;68.0;49.0;48.0;52.0;59.0;50.0;58.0;75.0;55.0;47.0;68.0;64.0;63.0;63.0;75.0;73.0;83.0;74.0;67.0;67.0;72.0;60.0;65.0;68.0;73.0;65.0;66.0;67.0;52.0;55.0;73.0;57.0;52.0;60.0;57.0;59.0;72.0;52.0;69.0;54.0;66.0;67.0;61.0;68.0;59.0;54.0;48.0;48.0;47.0;51.0;38.0;43.0;43.0;38.0;45.0;34.0;31.0;38.0;31.0;36.0
A;46.0;64.0;49.0;44.0;41.0;41.0;68.0;62.0;56.0;56.0;53.0;50.0;48.0;50.0;62.0;50.0;65.0;66.0;54.0;69.0;73.0;80.0;66.0;59.0;69.0;63.0;71.0;85.0;74.0;70.0;74.0;57.0;66.0;68.0;56.0;67.0;66.0;44.0;66.0;59.0;44.0;52.0;51.0;58.0;65.0;66.0;53.0;71.0;50.0;57.0;67.0;64.0;48.0;47.0;52.0;66.0;51.0;36.0;46.0;48.0;53.0;44.0;41.0;34.0;41.0;33.0;30.0;35.0;32.0;42.0;28.0
A;53.0;40.0;45.0;40.0;43.0;34.0;41.0;48.0;34.0;35.0;37.0;64.0;39.0;47.0;49.0;45.0;46.0;54.0;59.0;49.0;61.0;64.0;51.0;66.0;55.0;67.0;68.0;56.0;50.0;52.0;70.0;70.0;72.0;57.0;62.0;41.0;54.0;48.0;57.0;57.0;57.0;48.0;54.0;45.0;53.0;71.0;36.0;48.0;53.0;51.0;53.0;50.0;52.0;51.0;43.0;39.0;53.0;56.0;33.0;44.0;42.0;34.0;48.0;53.0;33.0;28.0;33.0;36.0;34.0;45.0;34.0
A;52.0;55.0;42.0;57.0;65.0;52.0;49.0;47.0;37.0;48.0;59.0;43.0;49.0;61.0;54.0;49.0;71.0;62.0;48.0;57.0;75.0;72.0;63.0;50.0;53.0;76.0;55.0;71.0;60.0;65.0;60.0;60.0;81.0;60.0;55.0;54.0;60.0;58.0;46.0;54.0;53.0;50.0;49.0;41.0;52.0;48.0;75.0;36.0;48.0;59.0;42.0;49.0;50.0;41.0;53.0;42.0;36.0;51.0;40.0;46.0;35.0;45.0;49.0;36.0;32.0;27.0;41.0;28.0;28.0;33.0;35.0
A;47.0;54.0;43.0;57.0;59.0;50.0;54.0;43.0;48.0;52.0;39.0;50.0;58.0;47.0;64.0;48.0;55.0;52.0;61.0;55.0;55.0;67.0;57.0;68.0;69.0;80.0;48.0;81.0;66.0;71.0;61.0;63.0;72.0;74.0;64.0;63.0;63.0;52.0;62.0;60.0;45.0;62.0;63.0;56.0;56.0;62.0;54.0;46.0;70.0;48.0;58.0;68.0;51.0;60.0;57.0;40.0;47.0;53.0;43.0;52.0;44.0;46.0;45.0;40.0;45.0;34.0;37.0;40.0;37.0;37.0;29.0
A;49.0;60.0;53.0;61.0;48.0;48.0;50.0;51.0;54.0;48.0;54.0;57.0;75.0;52.0;57.0;62.0;68.0;70.0;76.0;67.0;69.0;83.0;60.0;88.0;78.0;75.0;86.0;77.0;72.0;89.0;71.0;79.0;67.0;69.0;82.0;68.0;60.0;70.0;70.0;58.0;60.0;56.0;63.0;69.0;79.0;60.0;64.0;69.0;77.0;55.0;57.0;65.0;62.0;70.0;42.0;48.0;46.0;39.0;47.0;45.0;48.0;40.0;46.0;44.0;45.0;42.0;31.0;37.0;28.0;35.0;31.0
A;51.0;55.0;65.0;34.0;59.0;48.0;55.0;62.0;58.0;66.0;59.0;68.0;65.0;52.0;69.0;53.0;47.0;46.0;61.0;60.0;74.0;61.0;70.0;66.0;67.0;69.0;68.0;69.0;65.0;68.0;70.0;56.0;64.0;66.0;65.0;48.0;71.0;67.0;49.0;54.0;58.0;54.0;59.0;70.0;57.0;60.0;66.0;65.0;66.0;65.0;65.0;61.0;48.0;56.0;41.0;55.0;56.0;44.0;43.0;33.0;30.0;43.0;53.0;40.0;22.0;36.0;43.0;29.0;39.0;42.0;22.0
A;55.0;49.0;54.0;53.0;40.0;48.0;47.0;55.0;38.0;63.0;42.0;60.0;67.0;62.0;56.0;60.0;68.0;72.0;72.0;68.0;65.0;69.0;58.0;64.0;58.0;70.0;84.0;82.0;66.0;70.0;68.0;79.0;70.0;66.0;71.0;51.0;70.0;53.0;49.0;57.0;60.0;54.0;43.0;87.0;39.0;58.0;65.0;61.0;60.0;64.0;49.0;52.0;48.0;49.0;60.0;60.0;38.0;42.0;37.0;44.0;31.0;33.0;45.0;26.0;36.0;40.0;36.0;47.0;35.0;33.0;35.0
A;51.0;51.0;47.0;50.0;50.0;53.0;48.0;50.0;41.0;52.0;51.0;49.0;47.0;61.0;42.0;46.0;44.0;55.0;54.0;58.0;72.0;68.0;61.0;62.0;53.0;65.0;75.0;69.0;58.0;68.0;61.0;55.0;44.0;75.0;58.0;60.0;68.0;53.0;76.0;64.0;59.0;58.0;46.0;51.0;57.0;72.0;49.0;50.0;48.0;43.0;52.0;44.0;52.0;51.0;48.0;55.0;45.0;40.0;45.0;45.0;39.0;25.0;41.0;36.0;41.0;41.0;40.0;24.0;33.0;29.0;35.0
A;63.0;61.0;61.0;52.0;50.0;43.0;63.0;53.0;43.0;38.0;57.0;58.0;58.0;64.0;55.0;64.0;55.0;63.0;59.0;77.0;65.0;73.0;76.0;98.0;71.0;73.0;67.0;71.0;70.0;77.0;68.0;54.0;72.0;71.0;57.0;57.0;61.0;76.0;66.0;74.0;61.0;58.0;58.0;60.0;62.0;53.0;79.0;50.0;56.0;60.0;51.0;62.0;54.0;53.0;70.0;55.0;61.0;51.0;41.0;34.0;46.0;42.0;40.0;40.0;48.0;34.0;35.0;30.0;42.0;43.0;32.0
A;43.0;47.0;38.0;68.0;40.0;56.0;59.0;49.0;56.0;47.0;72.0;47.0;51.0;57.0;55.0;56.0;60.0;66.0;66.0;79.0;62.0;55.0;75.0;71.0;65.0;74.0;69.0;71.0;64.0;68.0;73.0;68.0;50.0;73.0;66.0;75.0;60.0;61.0;50.0;57.0;69.0;66.0;84.0;60.0;70.0;67.0;60.0;70.0;56.0;54.0;58.0;67.0;62.0;56.0;51.0;44.0;44.0;47.0;47.0;37.0;41.0;35.0;42.0;33.0;32.0;43.0;31.0;37.0;42.0;22.0;34.0
A;48.0;52.0;58.0;43.0;51.0;49.0;58.0;43.0;51.0;45.0;50.0;62.0;40.0;60.0;68.0;53.0;62.0;64.0;56.0;74.0;61.0;67.0;77.0;67.0;80.0;74.0;88.0;80.0;64.0;76.0;61.0;77.0;77.0;66.0;70.0;59.0;62.0;74.0;68.0;84.0;79.0;49.0;52.0;65.0;61.0;65.0;68.0;66.0;52.0;57.0;68.0;66.0;58.0;59.0;48.0;54.0;49.0;46.0;58.0;39.0;44.0;31.0;34.0;40.0;35.0;31.0;34.0;43.0;40.0;45.0;27.0
A;54.0;60.0;40.0;50.0;41.0;55.0;50.0;55.0;54.0;47.0;46.0;42.0;55.0;50.0;51.0;72.0;57.0;71.0;60.0;74.0;69.0;80.0;71.0;56.0;67.0;73.0;72.0;61.0;65.0;64.0;53.0;69.0;76.0;67.0;59.0;43.0;51.0;57.0;58.0;65.0;56.0;60.0;42.0;61.0;50.0;65.0;36.0;55.0;48.0;49.0;56.0;57.0;50.0;43.0;49.0;43.0;46.0;38.0;39.0;47.0;46.0;47.0;31.0;42.0;28.0;31.0;36.0;28.0;28.0;38.0;36.0
A;41.0;53.0;41.0;52.0;47.0;49.0;43.0;46.0;55.0;56.0;65.0;56.0;52.0;59.0;45.0;59.0;60.0;61.0;53.0;60.0;57.0;58.0;81.0;70.0;61.0;71.0;74.0;83.0;93.0;63.0;64.0;71.0;65.0;79.0;65.0;51.0;52.0;63.0;56.0;64.0;53.0;64.0;61.0;61.0;65.0;58.0;51.0;57.0;67.0;48.0;62.0;62.0;55.0;73.0;74.0;37.0;53.0;63.0;59.0;52.0;34.0;47.0;54.0;31.0;50.0;31.0;36.0;39.0;34.0;30.0;37.0
A;63.0;54.0;55.0;54.0;43.0;50.0;48.0;33.0;40.0;46.0;62.0;49.0;50.0;42.0;52.0;51.0;53.0;71.0;65.0;61.0;64.0;67.0;67.0;87.0;78.0;64.0;75.0;74.0;71.0;62.0;64.0;65.0;62.0;64.0;63.0;61.0;60.0;61.0;66.0;71.0;42.0;68.0;64.0;61.0;76.0;50.0;70.0;63.0;54.0;64.0;58.0;67.0;64.0;49.0;51.0;58.0;39.0;48.0;29.0;58.0;46.0;38.0;50.0;35.0;39.0;33.0;43.0;39.0;31.0;41.0;34.0
A;44.0;57.0;49.0;55.0;53.0;53.0;43.0;62.0;47.0;59.0;70.0;55.0;65.0;53.0;65.0;72.0;72.0;56.0;56.0;76.0;78.0;60.0;55.0;58.0;63.0;63.0;46.0;52.0;54.0;55.0;52.0;63.0;66.0;44.0;64.0;49.0;47.0;62.0;45.0;50.0;50.0;57.0;42.0;46.0;54.0;48.0;48.0;45.0;45.0;45.0;42.0;46.0;39.0;49.0;45.0;36.0;40.0;43.0;28.0;51.0;32.0;31.0;28.0;45.0;31.0;35.0;27.0;30.0;25.0;39.0;40.0
A;48.0;48.0;37.0;52.0;37.0;47.0;65.0;51.0;56.0;50.0;57.0;55.0;57.0;55.0;46.0;65.0;73.0;55.0;63.0;61.0;61.0;75.0;74.0;67.0;62.0;67.0;79.0;66.0;52.0;68.0;75.0;45.0;60.0;58.0;57.0;46.0;61.0;63.0;69.0;46.0;64.0;65.0;83.0;58.0;53.0;64.0;51.0;44.0;58.0;48.0;61.0;51.0;44.0;30.0;44.0;45.0;46.0;37.0;35.0;35.0;31.0;43.0;33.0;23.0;28.0;28.0;33.0;34.0;23.0;31.0;30.0
A;33.0;44.0;57.0;47.0;51.0;43.0;36.0;50.0;52.0;52.0;45.0;62.0;44.0;42.0;60.0;38.0;45.0;70.0;65.0;57.0;70.0;74.0;66.0;71.0;54.0;81.0;60.0;76.0;72.0;73.0;66.0;65.0;66.0;79.0;69.0;64.0;63.0;62.0;75.0;53.0;71.0;66.0;60.0;65.0;62.0;58.0;50.0;59.0;58.0;42.0;50.0;47.0;39.0;53.0;45.0;45.0;51.0;36.0;48.0;41.0;48.0;47.0;32.0;36.0;43.0;39.0;32.0;31.0;36.0;26.0;28.0
A;47.0;43.0;48.0;44.0;44.0;35.0;32.0;46.0;52.0;41.0;49.0;52.0;42.0;35.0;51.0;45.0;57.0;56.0;57.0;57.0;67.0;51.0;55.0;48.0;76.0;65.0;63.0;57.0;61.0;70.0;65.0;55.0;68.0;53.0;51.0;65.0;47.0;58.0;62.0;60.0;58.0;51.0;52.0;43.0;55.0;53.0;38.0;48.0;36.0;45.0;46.0;40.0;43.0;46.0;51.0;46.0;38.0;30.0;41.0;32.0;37.0;42.0;33.0;45.0;36.0;33.0;47.0;39.0;36.0;37.0;29.0
A;55.0;52.0;69.0;58.0;51.0;68.0;64.0;55.0;67.0;53.0;68.0;47.0;49.0;66.0;70.0;71.0;75.0;60.0;70.0;67.0;62.0;65.0;100.0;85.0;81.0;55.0;87.0;79.0;69.0;80.0;77.0;64.0;65.0;82.0;89.0;89.0;56.0;70.0;60.0;75.0;65.0;63.0;75.0;65.0;68.0;74.0;73.0;66.0;58.0;68.0;60.0;54.0;63.0;56.0;54.0;54.0;52.0;57.0;52.0;44.0;39.0;54.0;48.0;35.0;42.0;40.0;35.0;31.0;39.0;44.0;29.0
B;43.0;43.0;47.0;50.0;56.0;34.0;46.0;39.0;42.0;42.0;58.0;53.0;64.0;46.0;53.0;39.0;59.0;62.0;64.0;47.0;56.0;57.0;58.0;51.0;59.0;66.0;53.0;52.0;47.0;69.0;52.0;61.0;63.0;44.0;53.0;52.0;44.0;52.0;57.0;50.0;56.0;59.0;60.0;43.0;63.0;57.0;54.0;51.0;52.0;55.0;50.0;47.0;45.0;45.0;51.0;39.0;44.0;39.0;33.0;32.0;43.0;36.0;39.0;36.0;34.0;35.0;25.0;27.0;29.0;28.0;23.0
B;53.0;50.0;45.0;46.0;54.0;49.0;51.0;58.0;43.0;45.0;64.0;34.0;62.0;64.0;50.0;68.0;56.0;62.0;54.0;63.0;58.0;54.0;57.0;79.0;66.0;87.0;65.0;78.0;77.0;77.0;69.0;61.0;64.0;71.0;53.0;64.0;60.0;63.0;62.0;71.0;57.0;50.0;73.0;61.0;70.0;59.0;58.0;50.0;62.0;62.0;48.0;57.0;54.0;53.0;57.0;53.0;57.0;44.0;42.0;50.0;43.0;46.0;38.0;39.0;37.0;30.0;32.0;27.0;28.0;35.0;24.0
B;56.0;61.0;49.0;31.0;46.0;41.0;53.0;58.0;45.0;54.0;50.0;62.0;51.0;56.0;47.0;49.0;48.0;55.0;56.0;58.0;46.0;70.0;70.0;57.0;80.0;60.0;47.0;62.0;63.0;65.0;46.0;62.0;69.0;62.0;52.0;49.0;64.0;54.0;65.0;44.0;63.0;66.0;63.0;61.0;74.0;44.0;56.0;56.0;52.0;39.0;51.0;45.0;42.0;50.0;47.0;44.0;54.0;49.0;47.0;42.0;48.0;38.0;32.0;38.0;33.0;32.0;41.0;32.0;43.0;23.0;31.0
B;56.0;40.0;51.0;45.0;41.0;49.0;45.0;56.0;48.0;38.0;43.0;43.0;75.0;44.0;74.0;58.0;54.0;55.0;62.0;51.0;61.0;59.0;72.0;71.0;57.0;73.0;48.0;64.0;65.0;55.0;45.0;67.0;61.0;79.0;62.0;56.0;53.0;54.0;57.0;55.0;70.0;43.0;58.0;63.0;61.0;48.0;70.0;55.0;56.0;49.0;70.0;61.0;44.0;46.0;41.0;41.0;45.0;33.0;44.0;39.0;43.0;41.0;31.0;38.0;46.0;45.0;38.0;42.0;43.0;29.0;26.0
B;46.0;52.0;48.0;50.0;56.0;52.0;59.0;50.0;48.0;50.0;51.0;52.0;41.0;49.0;53.0;60.0;61.0;62.0;62.0;62.0;68.0;55.0;71.0;71.0;83.0;75.0;65.0;59.0;61.0;65.0;67.0;67.0;72.0;61.0;61.0;59.0;54.0;71.0;57.0;56.0;63.0;41.0;59.0;84.0;74.0;54.0;60.0;56.0;63.0;58.0;48.0;62.0;63.0;55.0;53.0;60.0;44.0;44.0;44.0;38.0;37.0;45.0;40.0;45.0;42.0;31.0;40.0;40.0;32.0;34.0;26.0
B;56.0;40.0;57.0;43.0;50.0;62.0;57.0;58.0;49.0;50.0;53.0;36.0;43.0;47.0;61.0;55.0;53.0;63.0;60.0;69.0;81.0;63.0;56.0;61.0;72.0;74.0;53.0;71.0;68.0;81.0;74.0;76.0;61.0;75.0;66.0;71.0;59.0;52.0;51.0;63.0;54.0;62.0;55.0;56.0;56.0;59.0;40.0;64.0;59.0;48.0;61.0;61.0;50.0;42.0;45.0;51.0;45.0;45.0;47.0;45.0;44.0;48.0;42.0;43.0;29.0;49.0;38.0;38.0;35.0;40.0;36.0
B;35.0;47.0;52.0;46.0;49.0;50.0;52.0;51.0;58.0;47.0;48.0;45.0;64.0;45.0;40.0;52.0;52.0;52.0;46.0;70.0;54.0;63.0;57.0;58.0;72.0;59.0;76.0;72.0;53.0;61.0;51.0;67.0;66.0;51.0;63.0;58.0;60.0;59.0;58.0;61.0;72.0;64.0;70.0;49.0;63.0;53.0;53.0;64.0;57.0;57.0;55.0;62.0;50.0;52.0;46.0;30.0;45.0;47.0;48.0;31.0;43.0;36.0;40.0;26.0;39.0;32.0;39.0;30.0;31.0;28.0;29.0
B;49.0;56.0;32.0;47.0;39.0;54.0;37.0;49.0;43.0;34.0;37.0;41.0;50.0;38.0;44.0;55.0;53.0;54.0;31.0;58.0;57.0;46.0;60.0;64.0;63.0;68.0;59.0;63.0;50.0;72.0;55.0;51.0;47.0;59.0;50.0;49.0;49.0;50.0;40.0;50.0;49.0;51.0;39.0;40.0;42.0;53.0;54.0;47.0;48.0;56.0;43.0;50.0;48.0;38.0;42.0;40.0;40.0;37.0;36.0;39.0;42.0;35.0;39.0;35.0;28.0;37.0;36.0;36.0;41.0;20.0;24.0
B;51.0;54.0;54.0;42.0;47.0;49.0;50.0;40.0;54.0;47.0;50.0;51.0;54.0;57.0;62.0;58.0;62.0;54.0;58.0;56.0;69.0;62.0;76.0;65.0;59.0;56.0;83.0;65.0;67.0;73.0;74.0;76.0;68.0;61.0;38.0;53.0;62.0;59.0;53.0;53.0;43.0;62.0;55.0;51.0;65.0;62.0;57.0;56.0;52.0;42.0;63.0;63.0;65.0;65.0;50.0;46.0;55.0;53.0;47.0;39.0;52.0;37.0;31.0;31.0;46.0;32.0;25.0;33.0;34.0;36.0;33.0
